时间戳,车速,加速度,方向盘角度,相对时间,是否急刹
384.5,29.631303081719597,-7.620078369716303,-3.2178474363570606,0.0,True
384.6,27.709157151809865,-19.22145929909732,-2.17765461000893,0.10000000000002274,True
384.7,25.862297972889227,-18.468591789206386,-2.18523323929416,0.19999999999998863,True
384.8,24.421060063682976,-14.412379092062508,-4.3149718654406595,0.30000000000001137,True
384.9,23.872793829158486,-5.482662345244904,-1.2576072551041801,0.39999999999997726,True
385.0,26.77655549400068,29.03761664842193,-3.8764632788536346,0.5,True
385.1,29.52093037147079,27.443748774701113,-2.8786454538916,0.6000000000000227,False
385.2,27.13273418734674,-23.881961841240518,-1.1594356354993656,0.6999999999999886,False
385.3,24.653136283101766,-24.795979042449723,-3.782406530018979,0.8000000000000114,False
385.4,26.099412203521307,14.462759204195414,-3.602150474563424,0.8999999999999773,False
385.5,24.566210420528108,-15.332017829931992,-1.2437148837385825,1.0,False
385.6,25.692139482482215,11.25929061954107,-4.1050561072826195,1.1000000000000227,False
385.7,26.711527083484963,10.19387601002748,-3.120664419185668,1.1999999999999886,False
385.8,25.542839595302034,-11.68687488182929,-1.200055372241579,1.3000000000000114,False
385.9,25.962055229023424,4.192156337213895,1.8371997159166682,1.3999999999999773,False
386.0,25.08201917814196,-8.800360508814649,-1.018625466906691,1.5,False
386.1,25.75999362722852,6.779744490865625,-1.2416263562842302,1.6000000000000227,False
386.2,26.630936284808396,8.709426575798744,-1.0818148715529583,1.6999999999999886,False
386.3,26.093797320146066,-5.371389646623292,-4.24537056967422,1.8000000000000114,False
386.4,25.334330473336134,-7.5946684680993215,-1.8224478404262632,1.8999999999999773,False
386.5,26.380946089131335,10.466156157952007,-2.06692479574941,2.0,False
386.6,29.963336517344374,35.823904282130385,-1.317092731224791,2.1000000000000227,False
386.7,29.702882505934944,-2.6045401140942914,-1.679255864294367,2.1999999999999886,False
386.8,28.72536587682338,-9.77516629111566,-1.1040439860006992,2.3000000000000114,False
386.9,26.438663657457656,-22.86702219365722,-2.436731734385541,2.3999999999999773,False
387.0,25.189319346041,-12.493443114166567,-1.6461379221338328,2.5,False
387.1,25.636519717153845,4.472003711128458,-4.1677978351672635,2.6000000000000227,False
387.2,23.19213902145471,-24.443806956991345,-2.299989203735865,2.6999999999999886,False
387.3,23.736511926265035,5.443729048103236,1.174186711416306,2.8000000000000114,False
387.4,27.746854337469507,40.10342411204473,-0.9164643488628911,2.8999999999999773,False
387.5,30.2877694958777,25.409151584081933,-1.5418420747661514,3.0,False
387.6,28.870989980117116,-14.167795157605845,2.3469855302035283,3.1000000000000227,False
387.7,25.153205718707344,-37.17784261409772,-4.111558061961748,3.1999999999999886,False
387.8,24.50029572617251,-6.529099925348341,-3.5528166484472488,3.3000000000000114,False
387.9,27.25764222819939,27.573465020268806,2.148084947857316,3.3999999999999773,False
388.0,27.82084062217943,5.631983939800378,-1.1282880571295677,3.5,False
388.1,24.60780057977974,-32.13040042399687,-1.647712831935876,3.6000000000000227,False
388.2,23.013946940629754,-15.938536391499873,-3.5027823082453233,3.6999999999999886,False
388.3,25.688175142859922,26.74228202230168,-0.15032360917540843,3.8000000000000114,False
388.4,27.832469620777303,21.442944779173807,0.10231979883916453,3.8999999999999773,False
388.5,24.638502625225225,-31.939669955520777,-3.116039704794669,4.0,False
388.6,23.594715023242042,-10.437876019831833,-1.1476465619342484,4.100000000000023,False
388.7,27.10704116572946,35.12326142487417,-1.4777911259119714,4.199999999999989,False
388.8,28.62793280061568,15.208916348862225,-0.23411536865700666,4.300000000000011,False
388.9,29.45566005378492,8.277272531692397,-2.9235530947733053,4.399999999999977,False
389.0,29.05783934096352,-3.9782071282140308,1.8801598365730445,4.5,False
389.1,26.82110868127588,-22.367306596876375,1.2695036194380178,4.600000000000023,False
389.2,23.08744109146114,-37.3366758981474,-1.2266573576139388,4.699999999999989,False
389.3,23.69969136725631,6.122502757951693,-0.8710865089640019,4.800000000000011,False
389.4,28.065786966738617,43.66095599482307,-0.6488440012481522,4.899999999999977,False
389.5,30.746918509162935,26.811315424243176,-1.870202495815957,5.0,False
389.6,30.31139096232729,-4.355275468356439,-1.137892366467033,5.100000000000023,False
389.7,28.866042834696575,-14.453481276307159,-0.7289122939371561,5.199999999999989,False
389.8,28.370226952657674,-4.958158820389009,3.100109780226634,5.300000000000011,False
