时间戳,车速,加速度,方向盘角度,相对时间,是否急刹
391.3,23.616156619533903,-37.662928796006234,2.398487086528233,1.6999999999999886,False
391.4,24.74196690540933,11.258102858754278,2.1758716589549407,1.7999999999999545,False
391.5,26.855229763056393,21.132628576470616,1.5068733312001439,1.8999999999999773,False
391.6,27.81109500927878,9.558652462223876,3.618614779652739,2.0,False
391.7,29.36198538625916,15.508903769803801,-0.03185353372936284,2.099999999999966,False
391.8,28.445455695770956,-9.165296904882041,0.7302586251066936,2.1999999999999886,False
391.9,29.799118464741586,13.536627689706293,1.3534708420728643,2.2999999999999545,False
392.0,30.21912028092303,4.200018161814434,-0.8390120129514225,2.3999999999999773,False
392.1,26.910479900881903,-33.08640380041126,1.7312017622957465,2.5,False
392.2,24.150758677796052,-27.59721223085851,-2.1039552883529398,2.599999999999966,False
392.3,24.270118834902558,1.1936015710650594,3.4837971742160287,2.6999999999999886,False
392.4,26.17632705266192,19.062082177593638,1.5385357554370427,2.7999999999999545,False
392.5,28.003939223343206,18.276121706812845,0.4582141921924914,2.8999999999999773,False
392.6,29.195139059273924,11.911998359307177,-0.11466619647085663,3.0,False
392.7,25.978250644860516,-32.168884144134076,1.1383223256986255,3.099999999999966,False
392.8,25.535257933837425,-4.4299271102309135,3.036694069274849,3.1999999999999886,False
392.9,28.303688412040678,27.684304782032534,2.80761866052842,3.2999999999999545,False
393.0,30.329163019496487,20.254746074558092,0.35227986232048125,3.3999999999999773,False
393.1,30.644660695400834,3.154976759043464,0.12171799933185312,3.5,False
393.2,29.485151686526137,-11.595090088746964,3.1772407534742038,3.599999999999966,False
393.3,28.23502258182148,-12.501291047046585,0.4675771600160019,3.6999999999999886,False
393.4,27.66694851553534,-5.680740662861403,2.0800813601292965,3.7999999999999545,False
393.5,29.44153508846906,17.74586572933721,2.2549011041251146,3.8999999999999773,False
393.6,26.850089766255863,-25.914453222131968,2.677765581239573,4.0,False
393.7,24.441593043836356,-24.08496722419507,3.815530881903821,4.099999999999966,False
393.8,25.271556750069077,8.299637062327214,-0.38250783483621165,4.199999999999989,False
393.9,26.35382754954412,10.822707994750438,-1.635412768256764,4.2999999999999545,False
394.0,29.34712775522215,29.93300205678029,1.0945399139754681,4.399999999999977,False
394.1,27.871782453076065,-14.75345302146085,5.874041982619642,4.5,False
394.2,22.429570737175517,-54.42211715900548,6.355887928502109,4.599999999999966,False
394.3,22.695011754392485,2.6544101721696833,6.01343464310929,4.699999999999989,False
394.4,27.638722534655027,49.43710780262542,2.00362701855119,4.7999999999999545,False
394.5,29.051275391798924,14.12552857143897,-1.1371791808448242,4.899999999999977,False
394.6,28.31085463992403,-7.404207518748933,-2.222630575902568,5.0,False
394.7,27.07166423878247,-12.391904011415598,1.2706873990314638,5.099999999999966,False
394.8,24.497817450192574,-25.73846788589897,2.136836516207322,5.199999999999989,False
394.9,25.67746221124318,11.796447610506071,5.1673435825934435,5.2999999999999545,False
