时间戳,车速,加速度,方向盘角度,相对时间,是否急刹
501.7,19.809436483509383,34.12157040282864,-4.45284661770992,1.3999999999999773,False
501.8,17.365186827110993,-24.44249656398391,-5.631643219671142,1.5,False
501.9,17.066884446474187,-2.9830238063680525,-0.36041571884474166,1.599999999999966,False
502.0,15.388284931224085,-16.785995152501023,-1.874288269841208,1.6999999999999886,False
502.1,15.217305674823187,-1.7097925640089784,-6.237314262888447,1.8000000000000114,False
502.2,13.941683252529486,-12.756224222937007,-1.4677955838654992,1.8999999999999773,False
502.3,17.656742350555195,37.150590980257086,-1.1524061498303564,2.0,False
502.4,18.22435667216081,5.67614321605614,-2.750589805822677,2.099999999999966,False
502.5,13.280814665417559,-49.4354200674325,0.19622179150351782,2.1999999999999886,False
502.6,14.491977463409718,12.111627979921593,-2.5659027661787706,2.3000000000000114,False
502.7,17.991569981850336,34.99592518440618,-5.831015546194956,2.3999999999999773,False
502.8,18.692997155757062,7.0142717390672615,-2.263742183188173,2.5,False
502.9,14.925699577477552,-37.672975782795106,-2.4996839743230574,2.599999999999966,False
503.0,16.80420763594118,18.78508058463627,-4.190159383661131,2.6999999999999886,False
503.1,19.773420085138543,29.692124491973644,-1.8292264301885834,2.8000000000000114,False
503.2,18.71781608615142,-10.556039989871238,-6.303147531270692,2.8999999999999773,False
503.3,18.712910405041125,-0.04905681110294324,-0.9768544563259369,3.0,False
503.4,21.514537015077465,28.016266100363403,-4.703105159396977,3.099999999999966,False
503.5,23.736056002291654,22.21518987214189,-4.904335052435485,3.1999999999999886,False
503.6,19.13165947558987,-46.04396526701784,-3.1483862532344338,3.3000000000000114,False
503.7,18.306804821112955,-8.248546544769155,-2.039803627298628,3.3999999999999773,False
503.8,19.928330714328037,16.215258932150824,-2.5616395732061163,3.5,False
503.9,18.257587480745773,-16.707432335822645,-4.357276824140967,3.599999999999966,False
504.0,15.160608966700853,-30.969785140449204,-3.8653481312692417,3.6999999999999886,False
504.1,14.172305655517548,-9.88303311183305,-5.0992138054673655,3.8000000000000114,False
504.2,15.507134185201405,13.348285296838576,-3.261205771735422,3.8999999999999773,False
504.3,17.02019690070262,15.130627155012135,-0.639287028642936,4.0,False
504.4,19.86118663716099,28.40989736458372,-2.774115330053248,4.099999999999966,False
504.5,15.52223982902094,-43.38946808140051,-1.021807863408901,4.199999999999989,False
504.6,13.897174655815416,-16.25065173205524,0.19632151805432763,4.300000000000011,False
504.7,18.706040845134833,48.08866189319417,-3.8631723187921807,4.399999999999977,False
504.8,18.473155242214002,-2.3288560292083105,-3.031757243804374,4.5,False
504.9,17.897774749983224,-5.753804922307779,1.713465681993387,4.599999999999966,False
505.0,18.718093066484418,8.203183165011936,0.29061061260656995,4.699999999999989,False
505.1,18.15027462110762,-5.678184453767976,-5.91090183210622,4.800000000000011,False
505.2,17.229575265108892,-9.206993559987282,-1.7586871443842411,4.899999999999977,False
505.3,14.904969304881416,-23.246059602274762,-2.4976437374509306,5.0,False
505.4,13.64213607641097,-12.628332284704449,-0.8105414056836013,5.099999999999966,False
505.5,16.543259169115135,29.011230927041645,-3.917008518094982,5.199999999999989,False
505.6,18.266698142498722,17.23438973383587,-4.068806498153927,5.300000000000011,False
505.7,17.006590299232844,-12.601078432658781,-3.703221802564774,5.399999999999977,False
